Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577238.637873,80.45,2.7407454441551846,80.45
1771577238.667536,71.85,1.3122356975046021,71.85
1771577238.669355,48.2,-2.6161661057844943,48.2
1771577238.669779,56.45,-1.2457933837069022,56.45
1771577238.669850,83.45,3.2390627976379456,83.45
1771577238.671521,60.95,-0.49831735348276085,60.95
1771577238.699915,79.4,2.566334370436219,79.4
1771577238.700037,59.2,-0.7890024763477047,59.2
1771577238.730041,56.75,-1.1959616483586266,56.75
1771577238.730135,52.6,-1.8853006540097788,52.6
1771577238.730186,55.75,-1.3620674328528801,55.75
1771577238.731271,74.6,1.7690266048637997,74.6
1771577238.758008,63.7,-0.041526446123563404,63.7
1771577238.759795,53.55,-1.7275001587402385,53.55
1771577238.789694,56.5,-1.23748809448219,56.5
1771577238.790189,67.4,0.5730649565051754,67.4
1771577238.790338,65.4,0.2408533875166682,65.4
1771577238.790595,70.85,1.1461299130103486,70.85
1771577238.818456,78.45,2.4085338751666776,78.45
1771577238.819370,74.4,1.7358054479649507,74.4
1771577238.848198,76.4,2.068017016953458,76.4
1771577238.849364,86.7,3.7789065972442697,86.7
1771577238.877589,70.25,1.0464664423137973,70.25
1771577238.879733,52.8,-1.8520794971109287,52.8
1771577238.880150,51.7,-2.034795860054607,51.7
1771577238.880240,42.45,-3.5712743666264526,42.45
1771577238.907816,67.2,0.5398437996063242,67.2
1771577238.909435,81.4,2.898545939424726,81.4
1771577238.909497,52.4,-1.91852181090863,52.4
1771577238.937940,68.35,0.7308654517747145,68.35
1771577238.940060,46.4,-2.9151565178741516,67.2
1771577238.940139,67.35,0.5647596672804609,67.35
1771577238.967815,73.0,1.5032573496729948,73.0
1771577238.969490,66.75,0.46509619658390966,66.75
1771577238.969562,66.7,0.4567909073591975,66.7
1771577238.997508,67.8,0.6395072703028755,67.8
1771577238.999923,72.85,1.4783414819988558,72.85
1771577239.000007,62.2,-0.29068512286494386,62.2
1771577239.027937,81.6,2.931767096323575,81.6
1771577239.029523,72.85,1.4783414819988558,72.85
1771577239.029707,77.4,2.2341228014477115,77.4
1771577239.057947,64.9,0.1578004952695414,64.9
1771577239.059884,75.55,1.926827100133341,75.55
1771577239.059950,57.55,-1.063077020763224,57.55
1771577239.087866,75.4,1.9019112324592045,75.4
1771577239.089395,97.55,5.581154359006921,97.55
1771577239.089644,74.15,1.6942790018413874,74.15
1771577239.118560,78.6,2.433449742840814,78.6
1771577239.119720,70.25,1.0464664423137973,70.25
1771577239.149711,55.05,-1.478341481998858,55.05
1771577239.149828,72.9,1.4866467712235703,72.9
1771577239.150220,86.5,3.7456854403454187,86.5
1771577239.207555,54.45,-1.5780049526954094,54.45
1771577239.209563,73.35,1.5613943742459826,73.35
1771577239.209665,71.1,1.187656359133912,71.1
1771577239.211432,50.9,-2.1676804876500104,73.35
1771577239.211505,74.55,1.7607213156390873,74.55
1771577239.211588,75.35,1.8936059432344898,75.35
1771577239.211872,92.35,4.717404279636801,73.35
1771577239.239994,72.5,1.4202044574258679,72.5
1771577239.240118,85.15,3.5214426312781772,85.15
1771577239.269927,60.25,-0.6145914026287389,60.25
1771577239.270096,74.05,1.6776684233919605,74.05
1771577239.270486,57.35,-1.0962981776620742,57.35
1771577239.298071,70.3,1.0547717315385094,70.3
1771577239.299370,66.75,0.46509619658390966,66.75
1771577239.327596,57.1,-1.1378246237856375,57.1
1771577239.329573,75.8,1.9683535462569044,75.8
1771577239.329948,77.05,2.1759857768747213,77.05
1771577239.330152,86.5,3.7456854403454187,86.5
1771577239.357914,60.4,-0.589675534954601,60.4
1771577239.359903,50.8,-2.184291066099436,50.8
1771577239.359991,60.85,-0.5149279319321864,60.85
1771577239.387889,69.4,0.9052765254936826,69.4
1771577239.389518,66.6,0.44018032890977066,66.6
1771577239.389611,83.35,3.2224522191885185,83.35
1771577239.418388,88.55,4.086202298558638,88.55
1771577239.419502,91.25,4.534687916693123,91.25
1771577239.447675,45.5,-3.06465172391898,45.5
1771577239.449515,66.5,0.42356975046034623,66.5
1771577239.449777,41.7,-3.695853704997143,41.7
1771577239.477490,85.5,3.5795796558511648,85.5
1771577239.479930,86.05,3.670937837323004,86.05
1771577239.480022,86.7,3.7789065972442697,86.7
1771577239.480071,54.15,-1.627836688043686,54.15
1771577239.507910,55.75,-1.3620674328528801,55.75
1771577239.509520,70.5,1.0879928884373606,70.5
1771577239.509591,58.6,-0.888665947044257,58.6
1771577239.537991,65.1,0.19102165216839023,65.1
1771577239.539877,60.3,-0.6062861134040266,60.3
1771577239.540148,73.25,1.5447837957965582,73.25
1771577239.568044,67.95,0.6644231379770145,67.95
1771577239.569422,48.9,-2.4998920566385174,48.9
1771577239.569753,60.8,-0.5232332211568999,60.8
1771577239.597960,89.35,4.2190869261540405,89.35
1771577239.600040,72.45,1.4118991682011557,72.45
1771577239.600108,71.25,1.212572226808051,71.25
1771577239.628007,57.55,-1.063077020763224,57.55
1771577239.629708,62.95,-0.16610578449425362,62.95
1771577239.629868,56.3,-1.2707092513810412,56.3
1771577239.657622,68.55,0.7640866086735657,68.55
1771577239.659182,65.6,0.27407454441551704,65.6
1771577239.687547,67.1,0.5232332211568975,67.1
1771577239.689405,49.7,-2.367007429043114,66.35
1771577239.689482,65.9,0.32390627976379505,65.9
1771577239.718005,66.35,0.3986538827862073,66.35
1771577239.719180,73.75,1.627836688043685,73.75
1771577239.747316,67.9,0.6561178487523023,67.9
1771577239.749431,90.1,4.343666264524731,90.1
1771577239.749489,85.45,3.5712743666264526,85.45
