Host_Time_s,Raw_V3,Force_N,Raw_V3_Filtered
1771577814.660653,-46.8,-1.681821068004318,-46.8
1771577814.660838,-51.2,-2.412686519779035,-51.2
1771577814.689145,-7.85,4.78799923804686,-7.85
1771577814.691436,-55.5,-3.1269413931043246,-55.5
1771577814.691519,-39.8,-0.5190805765445425,-39.8
1771577814.722516,-16.85,3.2930471775985772,-16.85
1771577814.722603,-52.3,-2.5954028827227127,-52.3
1771577814.722829,-47.6,-1.8147056955997214,-47.6
1771577814.752213,-38.0,-0.22009016445488652,-38.0
1771577814.752276,-46.85,-1.6901263572290313,-46.85
1771577814.781954,-46.4,-1.6153787542066167,-46.4
1771577814.782245,-26.6,1.6735157787796044,-26.6
1771577814.782321,-42.15,-0.9094291701060387,-42.15
1771577814.782465,-29.2,1.2416407390945454,-29.2
1771577814.810227,-24.85,1.9642009016445483,-24.85
1771577814.810493,-62.15,-4.231544859991111,-62.15
1771577814.838485,-40.5,-0.6353546256905206,-40.5
1771577814.839789,-48.0,-1.8811480093974227,-48.0
1771577814.868045,-27.25,1.5655470188583398,-27.25
1771577814.869983,-20.5,2.6867610641945516,-20.5
1771577814.870086,-69.45,-5.444117086799163,-69.45
1771577814.870110,-38.05,-0.22839545367959874,-38.05
